hID,impressions_per_day,clicks_per_day,cluster
-5386698146004384763,116.84267241379312,0.0,0
-5386144112445340314,147.71922246220302,0.0,0
-5379446874000017649,122494.46336206894,0.8372844827586207,0
-5302172822841295371,377.8405172413793,0.0,0
-5171056431401475219,2326981.6551724137,2.9030172413793105,0
-5076733458132235418,3867350.303879311,86.81357758620689,3
-5023026048409595840,18313.446120689656,0.0,0
-4906017303833771552,97.29310344827586,0.0,0
-4883083235163949573,218.82974137931038,0.0,0
-4804046227605853561,118503.58836206894,1.2952586206896552,0
-4770796535512128114,6297.745689655172,0.30711206896551724,0
-4753020182311543294,2362.2931034482763,0.2823275862068966,0
-4537869637487243367,1172525.7844827587,3.337284482758621,0
-4521327172599997578,5192.043103448275,0.2984913793103448,0
-4501609526552765717,118.14870689655173,0.2521551724137931,0
-4485331961678204914,11167.112582781458,0.07119205298013245,0
-4422459959158406476,1201493.0862068965,17.438577586206893,0
-4411225097830194322,12993.127155172411,0.20797413793103448,0
-4361378247704359106,50301.30198019802,0.2599009900990099,0
-4287221837676133011,24.467672413793107,0.0,0
-4168981693864858763,982520.8771551723,0.1896551724137931,0
-4107478209971893156,235703.47198275858,4.537715517241379,0
-4068021820648955467,10459673.903017243,31.65086206896552,3
-4011780239405903516,1633.217672413793,0.0,0
-3994565149755687752,157.8685344827586,0.0,0
-3981804271752766755,8.323275862068966,0.0,0
-3951028215588507240,21034.433486238533,0.02408256880733945,0
-3915348393366021361,1111.4913793103447,0.2036637931034483,0
-3897101595688741637,375852.28017241386,0.0,0
-3893645181578205783,20.385775862068964,0.0021551724137931034,0
-3854007563327648048,508.3362068965517,0.0,0
-3827965348941697352,365191.936,0.312,0
-3789614879902018912,184.95905172413796,0.0,0
-3787914844630169893,136.08189655172413,0.0,0
-3706787235844013678,388246.75646551716,0.0,0
-3701709818253641188,1519376.3793103446,2.0859277708592776,0
-3627866817090561076,55038.17025862068,0.9730603448275862,0
-3616218491820161181,58.86637931034482,0.0,0
-3610050239324041239,42.211206896551715,0.02478448275862069,0
-3546962463760690011,1068.9784482758619,0.0,0
-3437962653131081830,254707.05387931035,0.0,0
-3357616083898399537,112215.81681034484,0.0,0
-3345131084630546773,274880.4137931034,0.5043103448275862,0
-3312356187177800726,21.01724137931034,0.0,0
-3308772218245737937,412722.2155172414,0.7144396551724138,0
-3300241700544378190,3863752.0215517236,51.78125,3
-3289487396156927456,73.4030172413793,0.0,0
-3279523658684294115,150545.71551724142,3.2372372372372373,0
-3251131114625002177,58.92241379310346,0.0,0
-3234835210919527967,3542033.644396552,0.0,0
-3200987857499305905,47733.327586206906,0.0,0
-3094037642601529820,24.155172413793107,0.0,0
-2997669780920391933,7048046.293103447,0.0,3
-2985639907300862469,93.34051724137932,0.03596287703016241,0
-2954954021158492951,6858.7758620689665,0.0,0
-2942116564566086550,23359.484913793105,0.03783102143757881,0
-2931051040648488780,997588.4116379309,4.826508620689656,0
-2908386060850170963,366.36206896551727,0.8232758620689655,0
-2903777690115692738,37616.5,0.0,0
-2849911844129108302,21516.334051724134,0.0,0
-2766439922799623986,39.004310344827594,0.1810344827586207,0
-2655883408012427140,16.058189655172413,0.0,0
-2608922074205890289,12.89655172413793,0.004310344827586207,0
-2505968072075277309,13.86853448275862,0.0,0
-2491751336521845972,4534.814655172414,0.0,0
-2431176743185531877,918.7025862068964,0.0,0
-2346053214806339263,31313.969827586207,0.0,0
-2316469172021359319,39.26077586206897,0.0,0
-2293191460982154968,374521.96982758614,0.0,0
-2169486952749159347,13537.237068965518,0.2025862068965517,0
-2128407496385233899,4.75,0.0,0
-2122820348657791787,8628.76217765043,0.02005730659025788,0
-2002388511327242529,1976.8544303797466,0.0,0
-1990218090045319284,26339.154471544723,0.7764227642276422,0
-1902537841256727335,67084.22413793103,0.0,0
-1790369226143859744,4236.094827586207,0.02155172413793104,0
-1770867438547618446,43.68534482758621,0.0,0
-1748352824240308314,358.43318965517244,0.0,0
-1675896824450820283,42.64224137931035,0.011853448275862068,0
-1524048254862202059,161.85129310344828,0.0,0
-1393820648013259287,319902.713362069,0.2859116022099448,0
-1387242566517597245,266215.48640483385,0.09063444108761327,0
-1336648880112400364,4216.394396551725,0.0,0
-1326060263180539922,5423.209051724139,0.0,0
-1325753863922031325,263.16379310344826,0.0,0
-1260688081572900452,1358000.2823275863,8.360991379310345,0
-1241029651006536688,3253.4504310344832,1.2176724137931034,0
-1238518958553201617,4569.907327586207,0.0,0
-1178491438455451382,44.89870689655172,0.0,0
-1014901855602266632,4062.0043103448274,0.07543103448275862,0
-993894975878977299,236109.70258620693,0.0,0
-993181403666900966,5125.0237068965525,0.28879310344827586,0
-921532005801037022,36.3426724137931,0.0,0
-914188715933365069,92607.14655172414,0.0,0
-868764977932035408,4.256465517241379,0.0,0
-862617951911430166,2503.07311827957,0.03225806451612903,0
-851668687927025505,210.32974137931038,0.0,0
-818035086073208278,1858755.478448276,4.666913397483347,0
-805865638217031401,70.44827586206897,0.0,0
-726908004364303050,444.6530172413793,0.0,0
-696927248329263373,10.502155172413792,0.0,0
-692934055680494397,35683.918103448275,0.2923433874709977,0
-683949030328414911,3160.502155172414,0.03663793103448276,0
-634442373718090861,181068.00431034484,0.7683189655172413,0
-568955834283213690,112839.19396551725,5.9375,0
-524434051109602039,136310.1379310345,0.0,0
-396605278696788650,75342.7176724138,0.0,0
-364540232246582938,1105579.6012931035,3.5398706896551726,0
-324710200093766398,261.0753968253968,0.029761904761904764,0
-303274714799517495,106.84482758620688,0.015086206896551725,0
-297406515649462783,59.691810344827594,0.0,0
-283893457934585375,14.112068965517242,0.0,0
-278454767080486781,11944.756465517241,0.0,0
-266090776728615911,679313.5129310343,1.8541666666666667,0
-254727734778809055,6486.913793103448,0.0,0
-228401069134702773,21055.298755186723,0.012448132780082987,0
-167616429701844629,2176261.163793104,21.85129310344828,0
-149380335312809798,45622.37662337662,0.017316017316017316,0
-84816563303443941,0.7025862068965517,0.0,0
-6090140252000346,49860.60775862068,0.17456896551724138,0
13336625489215284,28.28448275862069,0.0,0
100559473287574388,3123.3685344827586,0.04310344827586207,0
100789857988502201,29.030172413793107,0.0,0
174157329173781213,8.137931034482758,0.0,0
233744514576580833,256.62931034482756,0.0,0
281078094054220137,3248.5991379310344,0.0,0
318191926759372721,86434.75,0.8522727272727273,0
350302856130661851,758.6702586206897,0.0,0
368648737417725068,52.09051724137931,0.0,0
389415664833364043,1018.3879310344827,0.0,0
438471100092595588,341.89655172413785,0.0,0
481635277359519915,813686.2112068966,1.0592672413793105,0
541586958194267058,139.64224137931035,0.0,0
561676128158873774,66103.4698275862,8.544181034482758,0
588064531587401799,858056.989224138,21.064655172413797,0
588459529889174869,326773.9051724138,1.0150862068965518,0
630541061557142349,107.35560344827586,0.0,0
633696911452003638,320567.9913793103,0.0,0
689813289613330717,8.474137931034482,0.010775862068965518,0
713560612736570564,372583.6875,0.0,0
717306677193711204,500739.7282608696,16.50978260869565,0
775883324997971506,54.51077586206897,0.0,0
786409334684516441,50690.10129310345,23.642241379310345,0
861624251186698269,44982.65301724138,1.4041262135922328,0
871210983895238665,70.18103448275862,0.0,0
928143134436757960,277358.21629213484,0.6924157303370787,0
944109542061971300,336334.0517241379,0.0021551724137931034,0
991610950737165571,3122.2629310344832,0.0,0
998313933675189460,557838.9862258954,4.895316804407713,0
1188275114329920341,2.6767241379310347,0.0021551724137931034,0
1201774795333526205,69441.55603448275,0.0,0
1290936628503537137,49772.88146551724,0.0,0
1304176265266729982,22.491228070175442,0.0,0
1361919445512408345,157.95474137931038,0.06788793103448276,0
1366404516630844371,182.75,0.0,0
1368462901212802011,12031.349137931034,0.0,0
1407160005488294331,171033.4181034483,0.0,0
1443953252051545844,408.7969762419008,0.0010799136069114474,0
1487949701562006700,83949.67924528301,0.10377358490566037,0
1521730689539365513,11.629310344827585,0.0,0
1526042711510747164,18943.460784313724,0.0016339869281045752,0
1636913443382205628,428329.9461206897,4.1594827586206895,0
1670103115711273341,196152.8426724138,0.0,0
1747570011151711681,20.066810344827584,0.0,0
1962057261206737517,1307984.9611231105,0.5205183585313174,0
1989707195139278249,66103.85135135135,0.13344594594594594,0
2036172393550896795,2154.872844827586,0.0,0
2047957269254984023,1066.3103448275863,0.0,0
2071316140644863990,22.86637931034483,0.0,0
2076397114169921196,158.03879310344828,0.0,0
2078075628700039988,1124373.6077586208,13.042385057471266,0
2094265313350985430,457.51077586206895,0.0,0
2173236533417397760,22441.685344827587,0.0,0
2252382104707823221,94563.91379310343,0.7708333333333334,0
2272073421998175100,103869.26077586207,0.0,0
2285034429504684367,129.92887931034485,0.0668103448275862,0
2307215699257284605,15.482758620689655,0.0,0
2422703623202181644,58.25,0.0,0
2434462897306508379,13069.07974137931,0.0,0
2438624499777602772,231421.7070707071,0.0,0
2455293576268685968,1071.6875,0.0,0
2460331424540013584,17524.25,0.09409190371991248,0
2489371954506183048,531093.0931372549,2.590686274509804,0
2512447700363632647,17965.4525862069,0.1584051724137931,0
2533904000155148794,2876.7392241379307,0.007543103448275862,0
2542514603178726834,48.29094827586207,0.0,0
2546529770428722279,7178.193965517241,0.0,0
2566622833144809077,296.35087719298247,0.0,0
2574721804361969982,67090.80481283423,0.0,0
2628926392857285414,2652.3405172413795,0.0,0
2721803057618640372,180.79741379310346,0.0,0
2725457183559755122,47.325431034482754,0.0,0
3007881123005767412,25612.478448275866,0.06357758620689655,0
3088182969163299150,1690272.7203389832,1.4968220338983051,0
3118460886278954107,11998.137291280149,0.0,0
3119899828331596587,178.05387931034485,0.03879310344827586,0
3141727685331597704,1741.2155172413793,0.0,0
3293903609302175654,363.6831896551725,0.0,0
3315586447539715954,345031.9322033898,0.2563559322033898,0
3325320935327612181,34.0301724137931,0.0,0
3326396497724131321,45410.74784482759,0.0,0
3326400093939693588,182072.43965517238,0.0,0
3354601079660512659,3093.8125,1.7920258620689655,0
3426212254222145371,172822.8879310345,2.8922413793103448,0
3453119425551998476,166.32974137931038,0.0,0
3457913662548605824,45.10344827586207,0.0,0
3515496778921474755,57.77586206896552,0.0,0
3535598963269051002,18440.818965517243,0.2923850574712644,0
3649535419292021526,2669753.5086206896,7.661637931034483,0
3712774537742702898,143.82543103448273,0.0,0
3758477221848780749,9.495689655172416,0.0,0
3833539367299774130,85.07974137931033,0.0,0
3847514155032494697,167.83189655172413,0.0,0
3866624385674683679,1884.2327586206893,0.0,0
3891574049439507949,31475.95474137931,2.1099137931034484,0
3910340568439649759,116.86206896551724,0.0,0
3938308991934314474,212.23060344827587,0.0,0
3947184700273752238,12127.64224137931,0.3843390804597701,0
3961155493371739666,106905.93318965516,0.9375,0
3988943035735646529,26252.48275862069,0.3663793103448276,0
4034404390326391253,47066.099137931036,0.0,0
4143875901163467010,169.88793103448273,0.0,0
4181708079722080537,64119.734913793094,0.4073275862068966,0
4198213045022009390,27416.075431034482,1.020979020979021,0
4222920833831271693,1212.8922413793102,0.0,0
4270480255610467745,41519.129310344826,0.2306034482758621,0
4453693992225383600,146206.97629310345,19.97629310344828,0
4554963969772725035,31479.568965517246,0.1928879310344828,0
4574339596566000361,3.4314285714285715,0.0,0
4601054040642727769,59.4698275862069,0.0,0
4643034808656860916,10501254.69612069,18.17349137931034,3
4669387940707454597,46379.63577586207,0.0,0
4698713378500794746,27381433.21336207,0.0,2
4779071395767178535,204950.38362068965,0.0,0
4854608839208477361,171.33189655172413,0.06666666666666668,0
4858113046245456534,188355.05896805893,0.2813267813267813,0
4911077409738224793,144321.8407960199,0.013266998341625208,0
4912689186847294448,57.64835164835165,0.008,0
4922180701162935889,88.92805755395683,0.0,0
4956540127975893389,64940.20905172414,0.5366379310344828,0
5006517160118760773,3376.2133620689656,0.0,0
5062890953688638070,230436.17887931035,0.0021551724137931034,0
5099645460170416343,15801.331896551723,0.0,0
5126167603431265168,1777.5,0.0,0
5131072575671187339,2021141.4438502674,1.1724598930481285,0
5202906690079425888,577013.8663793104,0.6206293706293706,0
5210516722818388672,1166.25,0.0,0
5249089587756241913,366416.63793103455,0.0,0
5291306812915208260,6027473.538793104,68.75862068965517,3
5356655140847559003,51137.80172413793,0.16379310344827586,0
5370546085633918334,78443.69396551725,2.288793103448276,0
5444802452533942544,5.428879310344827,0.0,0
5446478576611860141,23204.131465517246,0.0,0
5476868851536555227,274.4655172413793,0.0,0
5531112020112749792,442486.1875,1.4331896551724137,0
5587469240650596443,158.04310344827587,0.06465517241379311,0
5675818343848836722,292.62068965517244,0.0,0
5692964677188898647,12.864224137931034,0.00646551724137931,0
5711124637869185011,452.11206896551727,0.0,0
5730219411853258051,231.11206896551724,0.0,0
5739662650310441273,2150.7370689655168,0.27111111111111114,0
5755059920468209993,545.8599137931035,0.0,0
5846808040579860367,1510553.0646551724,44.09698275862069,3
5848078414541781821,146.67456896551727,0.0,0
5917076317900739284,817.7456896551724,0.0,0
5945684069320962196,7120837.310344827,9.692887931034482,3
6010912002996852964,1025606.1400862068,2.96875,0
6063776375103287957,7.672413793103447,0.0,0
6074767900863974281,768.635775862069,4.1336206896551735,0
6105804766757409399,245287.88959660297,0.44764795144157815,0
6123399344534004308,7.540948275862068,0.00646551724137931,0
6138124930569705182,84388.40301724138,0.6896551724137931,0
6184570111763421703,4.310344827586206,0.0,0
6271968707908313912,33.70905172413793,0.0,0
6332781395352605057,19094.90948275862,0.0,0
6380691588350137556,36.519396551724135,0.0,0
6395755820751892962,775.2068965517243,0.0,0
6448806843639259373,1777.4618055555554,0.546875,0
6452373204877138351,23.96336206896552,0.0,0
6475889242854682054,2389327.1767241373,2.440732758620689,0
6477430654001810401,689.0926724137931,0.0,0
6500184419491894776,2718.0969827586205,0.0,0
6545352186812561253,56353.73363431152,0.0,0
6578249113690412375,2079.5485961123113,0.0,0
6615328401881338057,396.1831896551725,0.14224137931034486,0
6637756471418353635,83652.75646551725,0.0,0
6680562133571448324,264.35129310344826,0.0,0
6766934833499877224,3280.9892241379307,0.04956896551724138,0
6948619460299903311,141.21120689655172,0.0,0
7011555387100566381,49.06465517241379,0.0,0
7017609667154270509,92376.01754385963,0.0,0
7041448823111437334,50301.663101604274,0.6438547486033519,0
7042856470513389193,18257.04956896552,0.0,0
7091406235170201977,305.7068965517241,0.0,0
7129878738578559652,82414.00215517242,0.3297413793103448,0
7131511567333708953,346.07543103448273,0.0,0
7135970613326542576,75.3793103448276,0.03448275862068965,0
7145652382844381978,2440.592672413793,2.5571120689655173,0
7147468048202319595,632.4978448275862,0.0,0
7159428395211662319,87.80387931034483,0.10129310344827586,0
7173430650231221119,207.5409482758621,0.0,0
7192874791158894444,29644.728448275866,0.3415948275862069,0
7241127742033244451,594.4568965517243,0.0,0
7310378866241806630,3361.42774566474,0.03468208092485549,0
7318397894198738734,684.3125,0.08620689655172414,0
7370193338727327827,59183.31407035176,0.25125628140703515,0
7394655597984195101,7.105603448275862,0.0,0
7423694670069880235,57169.71120689655,1.5035919540229885,0
7428616204625035729,9.689655172413792,0.0,0
7453220017907102666,2900804.3620689656,2.1518817204301075,0
7549449037551221700,24.146551724137932,0.0,0
7549864519307201305,27.709051724137932,0.0,0
7639136289033893713,367013.87068965525,0.0,0
7672760061654121012,24841.03663793104,0.2952586206896552,0
7757900400197676561,66.67025862068965,0.0,0
7851036133900638808,334.5926724137931,0.0,0
7859472130989837307,1101737.896551724,16.543103448275858,0
7877836739656712572,581770.5,1.0118243243243243,0
7909170567578950155,178705.95905172414,0.0,0
7926168137232200718,509.8081896551725,1.700431034482759,0
7935294916997841281,389.2176724137931,0.0,0
7939010487403758705,254999.5431034483,5.563577586206896,0
7987368447141543131,685.1253071253071,0.17813267813267813,0
8042239861212688284,1573829.7241379314,12.402945113788489,0
8060583826328174086,93407.09836065574,0.0,0
8081170759404864184,107968.03017241381,0.0,0
8130874155347252518,4024.310344827586,0.004310344827586207,0
8242816053861452726,47742.42025862068,3.4644396551724137,0
8312803164197516304,1723555.1844919787,0.6189839572192514,0
8314306257314172373,44.76508620689656,0.048491379310344834,0
8336062574476514323,195206.9547413793,0.5452586206896551,0
8372188379177610938,128559.9375,0.0,0
8375760032250575597,114.97413793103449,0.0,0
8414914727694816129,195.5926724137931,0.023706896551724137,0
8422149395384548814,534597.1228448276,2.7015086206896552,0
8492260024527373820,301.22413793103453,0.19504310344827586,0
8656604149996040099,7708.333333333332,0.0,0
8665597732422498011,10.482758620689657,0.0,0
8730332546758421880,1138.3060344827584,0.4073275862068966,0
8731785131625450971,26.42241379310345,0.0,0
8735396083632080696,6775.017241379312,0.0,0
8788055168794252819,177953.38577586203,0.6185344827586207,0
8810924465866261077,140343.83333333337,1.25,0
8822912771073887057,427210.6594827586,0.0,0
8848978578121462276,12.984913793103447,0.0,0
8851821862611495883,212465.47198275858,0.8297413793103449,0
8910733059390721166,401639.31681034475,1.8642241379310345,0
9037427525305013263,180.6034482758621,0.0,0
9072525445443595335,7.370689655172414,0.0,0
9101561297079122133,461173.9762931034,1.6260775862068966,0
9116484134483437854,119062.42887931035,0.12579415501905972,0
9129771066674476010,2936274.491379311,24.33512931034483,3
9156091949506715822,1737174.1508620686,4.964439655172415,0
9168910570582924001,537.9310344827586,0.0,0
9200052410511691788,92257.41810344828,0.0,0
